frame_index,frame_num,frame_timestamp,num_of_rois,roi_num,person_classified,emotion_classified,person_score,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob,entropy,arousal,valence,x,y,w,h
21,frame_0016,0:03:55,1,frame_0016_00,interviewee,angry,0.5426038848679033,56.57399296760559,7.602007023876922e-07,3.158339112997055,0.00565688060305547,3.2823096960783005,0.0006383065283444012,36.9790643453598,0.9120301286418875,0.34846779970934993,-0.43461404067815834,245.0,57.0,90.0,122.0
22,frame_0017,0:04:05,1,frame_0017_00,interviewer,neutral,0.7404744494836244,0.39713415317237377,2.1023538465669844e-06,0.09460903238505125,0.09281568345613778,5.752159282565117,0.002471383777447045,93.66081357002258,0.26088431905577,-0.019294081823056787,-0.03710815267562566,292.0,77.0,95.0,126.0
23,frame_0018,0:04:15,2,frame_0018_00,interviewer,neutral,0.8209773971849975,0.9913305751979351,0.00012463742677937262,0.850774347782135,0.01205371372634545,15.59469848871231,0.016714476805645972,82.53430128097534,0.5370680216460455,-0.05025692434637676,-0.10544973589030633,401.0,75.0,90.0,127.0
24,frame_0018,0:04:15,2,frame_0018_01,interviewee,happy,0.7277931914171851,0.00016837420577680304,1.007829877291876e-09,9.181275501903785e-07,99.99771118136778,0.00024588021663295124,6.996045549761599e-09,0.0018803799743774688,0.0002818817429071685,0.6999840114798271,0.7999790300623661,130.0,61.0,88.0,121.0
25,frame_0019,0:04:25,2,frame_0019_00,interviewer,neutral,0.945608988877484,1.566808857023716,6.953828091127434e-06,0.8155868388712406,0.007273160736076534,1.6440518200397491,0.016189098823815584,95.95008492469788,0.2136531066573896,0.008714199511309315,-0.02560260094824471,390.0,74.0,94.0,122.0
26,frame_0019,0:04:25,2,frame_0019_01,interviewee,sad,1.0414660146137045,40.51996711015505,0.028436586093103056,7.158564457807807,0.0003786214163604501,43.048873129419874,0.03815033351222179,9.20562873516254,1.1425984328335983,0.12142742412419708,-0.5849278210917233,128.0,54.0,92.0,123.0
27,frame_0020,0:04:35,2,frame_0020_00,interviewee,happy,0.7068081616578717,0.06521568284370005,1.0771043612578524e-06,0.03567924431990832,97.8620171546936,0.4315007012337446,0.0501063943374902,1.5554756857454777,0.12083187687626823,0.6843500204712347,0.7798369658219405,157.0,54.0,90.0,121.0
28,frame_0020,0:04:35,2,frame_0020_01,interviewer,neutral,0.8616858476806317,9.971476346254349,0.145428825635463,0.7588939275592566,0.19613446202129126,32.25680887699127,0.09735144558362663,56.57390356063843,0.9826324479768376,-0.061298080661799786,-0.266954071552027,390.0,76.0,91.0,123.0
29,frame_0021,0:04:45,2,frame_0021_00,interviewer,fear,0.8980852944071219,2.6065556023452046,3.434113784858783e-05,84.74521546037289,1.5132563159320542,0.2994819257099584,9.851606777406143,0.9838542556079778,0.589945387071079,0.6970636655880287,-0.47700183628379744,406.0,52.0,81.0,122.0
30,frame_0021,0:04:45,2,frame_0021_01,interviewee,happy,0.6731628389891684,0.000502155474268203,7.140828068361347e-11,1.2352608561778248e-06,99.99081492369264,0.0016136219580860857,3.593352496574379e-08,0.007070590493984326,0.0010071660133645173,0.6999322718453701,0.799913315301142,140.0,57.0,88.0,124.0
31,frame_0022,0:04:55,2,frame_0022_00,interviewer,happy,0.8794904657695009,31.047066325298985,0.0022888184503244593,0.057426373380631404,65.82623531505641,2.992778100934255,0.002335900802635306,0.07186386226809177,0.7533967680321729,0.635522471028888,0.29097251327152734,403.0,75.0,89.0,131.0
32,frame_0022,0:04:55,2,frame_0022_01,interviewee,sad,0.8111183058864138,34.53766107559204,9.95456616692536e-05,0.8801310323178768,0.03564565267879516,49.882254004478455,4.992074309484451e-05,14.66415822505951,1.0401337862394142,0.01410808523354487,-0.5460532696651512,128.0,62.0,90.0,121.0
33,frame_0023,0:05:05,2,frame_0023_00,interviewer,neutral,0.8982475232855632,3.1223755329847336,0.04703999147750437,1.2224173173308372,14.682824909687042,11.989805847406387,0.06515695713460445,68.87038350105286,0.9633171963459215,0.08277410102891736,0.016263979446375754,377.0,57.0,90.0,126.0
34,frame_0023,0:05:05,2,frame_0023_01,interviewee,happy,0.9896740430684641,3.421723737684346e-08,7.975305173665205e-18,1.9729100297904978e-09,99.99858140945435,1.5298110001005227e-08,0.00012375220421745325,0.0012974665878573433,0.00017705485029822766,0.6999910600417355,0.7999891459413048,131.0,59.0,89.0,128.0
35,frame_0024,0:05:15,2,frame_0024_00,interviewer,neutral,0.9286960317840831,0.2562454588708555,0.0006945271666304802,0.15664192384582304,0.9233320682246726,2.5543039324464756,0.0036691044810672167,96.10511041314068,0.20097843074852562,-0.0010884886147188733,-0.010662922076294544,414.0,64.0,92.0,130.0
36,frame_0024,0:05:15,2,frame_0024_01,interviewee,happy,1.008793045707608,1.4105042112078081e-05,9.755363156822502e-15,4.205389161904272e-09,99.99632835388184,1.2184582509622288e-08,2.618001282428395e-06,0.0036589044611901045,0.000413226502870901,0.6999744040321353,0.7999705384694251,119.0,57.0,88.0,125.0
37,frame_0025,0:05:25,1,frame_0025_00,interviewer,neutral,0.8437139728230353,0.01415408164102356,2.5791776748361816e-08,0.3028781025033471,0.1055505233719321,3.0281834419747065,0.0004342431503417918,96.54880207195258,0.16591928604673678,-0.009165334874347666,-0.0192393068593211,319.0,51.0,89.0,122.0
38,frame_0026,0:05:35,1,frame_0026_00,interviewer,neutral,0.8857589408985683,1.5507465889186278e-05,1.9060708296680636e-14,0.0010053698133560829,0.00018469715996616287,0.931108370423317,2.3078974842327682e-08,99.06768798828125,0.05296580310578493,-0.0037160097834528214,-0.005591313324085767,269.0,64.0,88.0,130.0
39,frame_0027,0:05:45,1,frame_0027_00,interviewee,angry,0.5743389098380502,90.77846948972163,5.0404100566725e-09,0.0071536346411636255,0.0002229561138043681,3.1106555825862636,2.131841719213302e-07,6.1035048129263405,0.36716129040108236,0.5322798324638641,-0.6541543572650516,242.0,57.0,90.0,123.0
40,frame_0028,0:05:55,1,frame_0028_00,interviewee,angry,0.7729727147549442,52.6388943195343,6.467541311394598e-05,3.110199235379696,0.06089196540415287,9.321185201406479,0.017793697770684958,34.85097587108612,1.0403253456046997,0.3008888071254716,-0.4425027090710329,248.0,60.0,92.0,123.0
41,frame_0029,0:06:05,2,frame_0029_00,interviewer,neutral,0.8544979899307759,2.5470640510320663,5.541645577977761e-05,0.5035847425460815,0.023222471645567566,2.813980169594288,0.00019753758806473343,94.11190152168274,0.2796933821375034,0.007715860677228646,-0.03754865582174034,393.0,65.0,95.0,122.0
42,frame_0029,0:06:05,2,frame_0029_01,interviewee,angry,0.5845822870181341,62.577444314956665,0.000592116839470691,18.47832202911377,0.09934809058904648,2.577687054872513,0.7989012636244297,15.467707812786102,1.0338767039357903,0.5015905949676834,-0.5603919197472805,148.0,56.0,90.0,126.0
43,frame_0030,0:06:15,1,frame_0030_00,interviewee,neutral,0.6195544575434916,30.3240567445755,1.803140192713215e-07,7.485730201005936,0.00017111846091211191,10.022573918104172,0.0004272100795787992,52.16704607009888,1.1259672117081743,0.19425877225288293,-0.3173151454008817,250.0,57.0,91.0,122.0
44,frame_0031,0:06:25,1,frame_0031_00,interviewer,neutral,0.8459633794128605,11.240319162607193,0.00015085312270457507,0.13309125788509846,0.024661055067554116,2.041502669453621,0.00039713359001325443,86.55987977981567,0.4609869147951688,0.060383800116585465,-0.09153197669924111,290.0,71.0,93.0,123.0
