frame_index,frame_num,frame_timestamp,num_of_rois,roi_num,person_classified,emotion_classified,person_score,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob,entropy,arousal,valence,x,y,w,h
34,frame_0031,0:06:25,1,frame_0031_00,interviewee,neutral,0.5146989736408353,17.26742535829544,0.004028658804600127,1.3767491094768047,0.05230784881860018,36.19983196258545,0.0018595022993395105,45.09780406951904,1.093800975512063,-0.0311644149976928,-0.34593376375232765,330.0,58.0,116.0,160.0
35,frame_0032,0:06:35,1,frame_0032_00,interviewee,neutral,0.5825793955240018,19.167667627334595,0.010605438001221046,4.357277229428291,1.047592330724001,27.400192618370056,0.12258045608177781,47.89409041404724,1.2174260200122522,0.04425178217425126,-0.31592167007402167,316.0,61.0,116.0,157.0
36,frame_0033,0:06:45,2,frame_0033_00,interviewee,sad,0.6311989336108769,0.08546833341938755,0.004945768090807048,0.2903022277907865,0.020544495552170756,99.54103228694393,4.6034911961845856e-07,0.05770678161013315,0.03411498553898326,-0.39546055109679334,-0.5994565479931658,491.0,76.0,51.0,71.0
37,frame_0033,0:06:45,2,frame_0033_01,interviewer,angry,0.7023447579226222,54.88356947898865,6.679079083424591e-12,0.7939888164401054,5.868785279972144e-06,40.388742089271545,7.1549356717159895e-09,3.9336975663900375,0.8611248875097661,0.17330441137068295,-0.6312813248083352,145.0,61.0,57.0,86.0
38,frame_0034,0:06:55,1,frame_0034_00,interviewee,sad,0.627461242710694,17.975881695747375,0.0009540357496007346,2.0812107250094414,0.04994405317120254,42.07332134246826,0.0005590425644186325,37.81813085079193,1.1250438532263318,-0.04551257730036016,-0.39036325392971777,308.0,62.0,113.0,160.0
39,frame_0035,0:07:05,2,frame_0035_00,interviewee,sad,0.6814479424667903,0.08433982147835195,0.05748082185164094,1.9226817414164543,0.04967330605722964,83.48314166069031,0.00030323240025609266,14.402377605438232,0.5198440168088885,-0.3194451740568184,-0.5130290855378916,487.0,79.0,53.0,71.0
40,frame_0035,0:07:05,2,frame_0035_01,interviewer,angry,0.7210287455852454,36.80930137634277,2.0744635206810602e-13,26.258012652397156,0.000591442721997737,36.64333522319794,2.8257095014555533e-10,0.2887626411393285,1.1038339290067418,0.2580926960333601,-0.6350684653450651,146.0,64.0,55.0,83.0
41,frame_0036,0:07:15,2,frame_0036_00,interviewee,sad,0.581172907192663,0.21783890104078657,0.001987922705921394,3.6592142974862036,0.022464446258009002,90.11219680978041,2.8085928502732175e-05,5.986267685071688,0.39887780265978534,-0.3333638141711217,-0.5639874264960485,490.0,78.0,53.0,73.0
42,frame_0036,0:07:15,2,frame_0036_01,interviewer,fear,0.743446624365046,6.403665989637375,6.073876124279565e-09,63.626688718795776,6.958420328828652e-06,29.958567023277283,3.0703214276561752e-09,0.01107247153413482,0.825788559137856,0.36397459762801204,-0.6063371407427732,149.0,67.0,55.0,83.0
43,frame_0037,0:07:25,1,frame_0037_00,interviewer,sad,0.7796288115205782,0.18920578368162708,1.4986341987222428e-19,4.955310528837379,4.2957032571108094e-14,93.98081374397114,3.3230875210964045e-13,0.8746667653719467,0.2605501086581475,-0.3401008465719302,-0.5949411861226208,230.0,42.0,103.0,153.0
44,frame_0038,0:07:35,2,frame_0038_00,interviewee,neutral,0.7610528258872293,0.006114014831837267,0.00013795064432997606,0.5666371900588274,0.21369913592934608,19.970223307609558,0.040120381163433194,79.20306921005249,0.5525738624539818,-0.07406047795828953,-0.12139485213225498,485.0,84.0,51.0,72.0
45,frame_0038,0:07:35,2,frame_0038_01,interviewer,fear,0.6665492364535326,0.9638216346502304,1.4845581430833477e-07,47.51819670200348,0.4467140417546034,4.5821260660886765,0.027743095415644348,46.46139442920685,0.9221637378239551,0.3234307459585458,-0.31566400437459585,146.0,55.0,56.0,82.0
46,frame_0039,0:07:45,2,frame_0039_00,interviewee,sad,0.6507175554157351,0.04329168004915118,0.00096954108812497,5.796341598033905,0.013502381625585258,92.96838641166687,1.7957829001602477e-06,1.177513413131237,0.28983107063323155,-0.33094196471922865,-0.5927901703700292,482.0,77.0,50.0,73.0
47,frame_0039,0:07:45,2,frame_0039_01,interviewer,angry,0.7230366495132079,50.34673810005188,1.853222978721869e-11,48.45452308654785,0.0012718240213871468,1.196986623108387,6.721295187084309e-08,0.00048185929699684493,0.7497455804709725,0.6364830470196217,-0.6503260500974073,156.0,75.0,52.0,84.0
48,frame_0040,0:07:55,1,frame_0040_00,interviewee,neutral,0.5503167379110773,4.497922584414482,2.5853662322106175e-06,0.07127262651920319,0.040887328214012086,5.375096946954727,0.00017094096165237715,90.0146484375,0.3997121041954242,0.0062736426855924034,-0.06383591123974987,320.0,59.0,119.0,164.0
49,frame_0041,0:08:05,1,frame_0041_00,interviewee,neutral,0.48477410520423175,31.05379230104639,2.8022430492094833e-06,0.02445545833571752,0.0013774614583538225,33.59325430353012,1.7714300416559485e-05,35.3271028594436,1.0993852658935763,0.05213071715184881,-0.41907173374535256,342.0,62.0,121.0,162.0
50,frame_0042,0:08:15,1,frame_0042_00,interviewee,happy,0.528939874228679,0.05014986963942647,1.0307154019173481e-07,0.00024466025934088975,59.869277477264404,8.66398736834526,1.8332071860527321e-06,31.41634166240692,0.8866480213797397,0.3847316196819938,0.4266177851703396,355.0,54.0,118.0,156.0
51,frame_0043,0:08:25,1,frame_0043_00,interviewee,sad,0.6771464486213367,5.582278221845627,0.0003520103973642108,0.2510847058147192,0.017019790539052337,87.42042779922485,1.085252137045245e-05,6.728829443454742,0.47676117043472777,-0.31431016753998625,-0.5649712849215405,327.0,55.0,118.0,159.0
52,frame_0044,0:08:35,1,frame_0044_00,interviewer,fear,0.7540233645428004,0.01536186900921166,2.5146995596969646e-08,96.00368142127991,0.004789256854564883,1.4049902558326721,0.009903169120661914,2.5612760335206985,0.1956791759662166,0.6666107303660721,-0.5844816365904496,250.0,17.0,102.0,148.0
53,frame_0045,0:08:45,2,frame_0045_00,interviewee,happy,0.8079012344611486,0.0007871984053053893,0.00036088965771341464,0.00098539248938323,62.439900636672974,37.491583824157715,4.1732181599307694e-08,0.06638732156716287,0.6669922756810382,0.28712567310076803,0.2745557533439889,491.0,79.0,52.0,72.0
54,frame_0045,0:08:45,2,frame_0045_01,interviewer,angry,0.9847384592673071,57.03552961349487,0.00023328784664045088,9.68339890241623,1.1629755608737469,30.624228715896606,0.00044731568777933717,1.4931839890778065,1.0234003531113665,0.29564516244945477,-0.6317905122695265,146.0,56.0,58.0,81.0
55,frame_0046,0:08:55,2,frame_0046_00,interviewee,sad,0.7984245746526445,0.02781932707875967,4.435764822119381e-05,4.39378023147583,0.0013317743650986813,95.47996520996094,5.299387040302861e-08,0.09705891134217381,0.1906350249735544,-0.35098702733958903,-0.5994268640348133,490.0,78.0,52.0,74.0
56,frame_0046,0:08:55,2,frame_0046_01,interviewer,angry,0.8094755080024723,97.46586084365845,5.7791934432449565e-09,0.0792310107499361,1.6761497079187393e-06,2.3808639496564865,3.9518846528530105e-09,0.07404395146295428,0.12500240056734202,0.5758263381205748,-0.6970215822834968,144.0,74.0,59.0,86.0
57,frame_0047,0:09:05,2,frame_0047_00,interviewee,sad,0.7660542975411492,0.0009675944633384195,1.1619844446459524e-06,0.03169280141903021,0.0004006925576138996,99.91936683174174,5.586111333807451e-10,0.0475724896366143,0.007160799339176002,-0.3994470038119282,-0.5997099335514038,491.0,77.0,52.0,72.0
58,frame_0047,0:09:05,2,frame_0047_01,interviewer,angry,0.7255133903708738,61.836302280426025,2.2850743243126373e-12,34.441396594047546,3.342074155807495,0.37987108808010817,1.3488988592769147e-06,0.00035097925774607575,0.7991470037830498,0.6339826353704187,-0.6150451234137088,153.0,69.0,53.0,87.0
59,frame_0048,0:09:15,1,frame_0048_00,interviewer,neutral,0.7891910068706862,1.4595221728086472,3.1047301263242844e-05,2.4221645668148994,0.024790834868326783,26.687172055244446,0.031338908593170345,69.37497854232788,0.762602589034661,-0.08061206296169417,-0.18454920995980612,255.0,47.0,109.0,152.0
60,frame_0049,0:09:25,2,frame_0049_00,interviewee,fear,0.7542171387983779,27.234422894189013,0.004461892799709664,57.938276775088696,0.00592770049756331,7.892204625343725,0.10092155968960408,6.823780319240055,1.0620517440029085,0.5382679083487789,-0.5852039740687766,499.0,82.0,54.0,71.0
61,frame_0049,0:09:25,2,frame_0049_01,interviewer,sad,0.7601163692518215,0.024106336040706847,7.808031909018488e-08,8.080562685761612,7.583076285914489e-08,91.42808863091997,1.1650103235058723e-10,0.4672416298682469,0.31229967800661257,-0.309003776941116,-0.5972206521918245,145.0,70.0,58.0,82.0
62,frame_0050,0:09:35,1,frame_0050_00,interviewer,sad,0.5878771836089199,0.16549945931515583,1.1174160227477805e-18,1.3804411732624562,9.039784410191056e-14,98.08362745241791,1.0015708788851913e-14,0.37042980788739827,0.10943612223582992,-0.38167842484094283,-0.5979429079692875,224.0,17.0,106.0,146.0
63,frame_0051,0:09:45,1,frame_0051_00,interviewee,sad,0.48679783797478376,9.881224483251572,4.95075482831453e-05,1.4833373948931694,2.5620329324738123e-05,82.12372064590454,1.2900758861178474e-05,6.511629372835159,0.6307864423747342,-0.2588237428488356,-0.5708110096147152,339.0,66.0,115.0,161.0
64,frame_0052,0:09:55,1,frame_0052_00,interviewee,neutral,0.5575475658797184,5.973385646939278,1.0451855987679906e-11,0.0002670287585715414,1.2953826455941453e-06,9.358086436986923,1.4722460446939256e-10,84.6682608127594,0.5309552518321811,-0.0015901535961143603,-0.097963809959471,332.0,62.0,118.0,162.0
65,frame_0053,0:10:05,2,frame_0053_00,interviewee,angry,0.6451213375007867,46.025684002123356,0.000757492033959348,38.73861595852565,0.04935134208479131,8.85507495463788,0.024560594483051538,6.30595312189497,1.119344308065188,0.512448332530428,-0.6072541828234719,487.0,82.0,53.0,70.0
66,frame_0053,0:10:05,2,frame_0053_01,interviewer,fear,0.7482748214803644,0.00012380279486023937,3.8058614394278286e-14,99.2099404335022,1.381137337830296e-05,0.7018190808594227,9.099110229726648e-05,0.08801796939224005,0.048898403332696364,0.6916638741362789,-0.5994709492503378,134.0,57.0,59.0,77.0
67,frame_0054,0:10:15,1,frame_0054_00,interviewee,neutral,0.5618053624015713,0.7141565438359976,2.798165326112212e-05,19.564442336559296,6.679389625787735,1.767493598163128,0.10204151039943099,71.17245197296143,0.8556252097371992,0.18173820463494794,-0.07914762423885974,340.0,58.0,115.0,161.0
68,frame_0055,0:10:25,2,frame_0055_00,interviewee,sad,0.6949208137319827,0.14760714257135987,0.00044739540498994756,22.636893391609192,0.009863832383416593,75.4874050617218,7.975529001669202e-05,1.7177028581500053,0.6289734177833319,-0.1425346965949757,-0.589702942805593,490.0,83.0,54.0,72.0
69,frame_0055,0:10:25,2,frame_0055_01,interviewer,sad,0.7861446648892941,1.0520191863179207,1.7004399233158077e-13,1.1819076724350452,1.3967098311251647e-09,96.27360701560974,4.7186088586795294e-11,1.4924620278179646,0.1996823228083655,-0.3705089592273312,-0.5920972224211329,150.0,69.0,56.0,84.0
70,frame_0056,0:10:35,1,frame_0056_00,interviewee,sad,0.5520439072324778,0.05552146798313963,1.4128676502109298e-09,0.3652305559951398,3.659550392132855e-06,99.40175410519565,1.4324048357457476e-08,0.17749215369997345,0.041867691779728135,-0.39471724798523405,-0.5989905289192174,339.0,62.0,116.0,159.0
71,frame_0057,0:10:45,1,frame_0057_00,interviewee,sad,0.5698158671588862,13.36863487958908,3.7139187725188094e-06,1.6861611977219582,0.0017176953406305984,74.57864284515381,9.557873603682765e-07,10.364840924739838,0.7917382067960744,-0.20628759106358746,-0.5511555490259351,343.0,56.0,119.0,165.0
72,frame_0058,0:10:55,2,frame_0058_00,interviewee,sad,0.694455760298396,1.2162047438323498,0.0025445888240938075,3.2837167382240295,0.592571496963501,93.68992447853088,0.00035936839140049415,1.2146815657615662,0.31115239121600213,-0.34031794309121327,-0.5856310831798509,482.0,79.0,45.0,65.0
73,frame_0058,0:10:55,2,frame_0058_01,interviewer,fear,0.6471006058831468,0.006671713344985619,3.60807786981541e-13,73.10454845428467,8.002504214843498e-09,26.888751983642578,7.372128217131638e-12,2.8413677455318975e-05,0.5828409860633706,0.4042168615815699,-0.6000065045569314,147.0,63.0,56.0,84.0
74,frame_0059,0:11:05,1,frame_0059_00,interviewer,neutral,0.7656337479061804,0.009012177906697616,2.8286157079517232e-21,0.23616293910890818,2.819245996322963e-12,49.789249897003174,4.4003568074141796e-14,49.96557831764221,0.7090184535637714,-0.19744978594679005,-0.30021556226199664,232.0,45.0,103.0,151.0
75,frame_0060,0:11:15,2,frame_0060_00,interviewee,sad,0.6868668236715182,1.184595562517643,0.003846431354759261,0.7194548845291138,7.233330607414246,90.44103622436523,3.689078198476636e-05,0.41769579984247684,0.39217477878647666,-0.29897523865843145,-0.49741524818803096,484.0,81.0,51.0,74.0
76,frame_0060,0:11:15,2,frame_0060_01,interviewer,angry,0.7306154004124122,96.28498509943307,2.745552381976467e-13,0.006239319207270498,4.327867469623693e-07,3.7032433543495364,2.387349432716498e-12,0.0055323983589392065,0.15965532262972454,0.5629406154431782,-0.6962517882750706,148.0,67.0,57.0,85.0
77,frame_0061,0:11:25,1,frame_0061_00,interviewee,sad,0.6044189429801465,3.513839468359947,0.000407366496801842,19.825857877731323,0.4262911155819893,40.99146127700806,0.0012604114090208896,35.240885615348816,1.1950510688947638,-0.0011064599539168385,-0.3860882722021415,329.0,63.0,116.0,163.0
78,frame_0062,0:11:35,1,frame_0062_00,interviewee,neutral,0.4817999598874894,8.420309926289912,4.5803812897064456e-05,0.18211032650904813,0.0015652790376244658,31.032066406730795,0.000977032836118109,60.362926743204994,0.8879737625810198,-0.07231272315622937,-0.24621112014651325,336.0,67.0,118.0,164.0
79,frame_0063,0:11:45,1,frame_0063_00,interviewer,neutral,0.7809519175194654,41.8991357088089,2.7257355551110906e-23,0.0021129657397978008,3.832969775992637e-13,13.021068274974823,5.116197453679692e-15,45.07767856121063,0.9893290982741366,0.19932533191313534,-0.3714330374059469,249.0,46.0,100.0,152.0
80,frame_0064,0:11:55,2,frame_0064_00,interviewee,sad,0.7682105385790187,0.003904285404132679,5.27668131411474e-07,0.11155649553984404,0.0021363031919463538,99.50839877128601,3.2613896028266254e-07,0.3739994252100587,0.03401573743916836,-0.39721431558948067,-0.5977299735623697,500.0,75.0,53.0,69.0
81,frame_0064,0:11:55,2,frame_0064_01,interviewer,sad,0.7672038229457827,0.11807252642392797,6.099660542693103e-16,0.14613477400946331,5.239151369629719e-10,99.52082043637986,7.79361671655329e-15,0.2149656624387905,0.035484650888284154,-0.3963519031652422,-0.5988282389431122,141.0,62.0,58.0,84.0
82,frame_0065,0:12:05,2,frame_0065_00,interviewee,sad,0.6851619570312845,0.2825838513672352,9.334684705208929e-05,6.662283092737198,0.0062042963691055775,92.81354546546936,0.00044081880332669243,0.23485198616981506,0.28115086984008286,-0.32287546043896215,-0.5987823140905733,485.0,78.0,51.0,71.0
83,frame_0065,0:12:05,2,frame_0065_01,interviewer,fear,0.7257216662401075,0.09551394057852738,5.169703891952117e-10,59.14389382077529,2.9731371151274035e-06,40.698752916007884,8.99185479908631e-09,0.06183080103775251,0.687703141312464,0.25178534961031224,-0.5997244541873031,147.0,70.0,55.0,83.0
84,frame_0066,0:12:15,1,frame_0066_00,interviewee,sad,0.5561704664302912,32.540522965223964,0.00021771292201086369,8.001372695050996,3.405606524383829e-05,52.69075946156737,0.00019726263683678933,6.766899333411415,1.0873126052506739,0.04049217844274867,-0.5919369161876626,341.0,66.0,118.0,164.0
85,frame_0067,0:12:25,1,frame_0067_00,interviewer,sad,0.7760004134215067,0.7662620861083269,2.0013700836675567e-17,0.06586617091670632,7.91464475715315e-15,98.89583587646484,2.720948172856937e-16,0.2720344578847289,0.06920210554632125,-0.3905247077927924,-0.5991340468870474,217.0,45.0,105.0,146.0
86,frame_0068,0:12:35,1,frame_0068_00,interviewee,neutral,0.48102996363686734,38.82598876953125,0.001081760728993686,0.4543707240372896,0.005664125274051912,21.10317498445511,0.007553049363195896,39.602166414260864,1.0883697055651167,0.151827146301639,-0.4010592427631309,348.0,63.0,129.0,167.0
87,frame_0069,0:12:45,1,frame_0069_00,interviewer,sad,0.8096764728929047,4.865200362515471,1.3950503191846636e-16,0.496494706511182,9.476948458705468e-16,92.14404178524266,4.1214101511763317e-13,2.4942664053598884,0.340876244665419,-0.33590950202029624,-0.5898996214881297,218.0,44.0,102.0,149.0
88,frame_0070,0:12:55,1,frame_0070_00,interviewee,sad,0.6359509913364711,0.40678181878111586,7.912291321660948e-07,0.04798116850814742,0.00015808617101417495,97.22416367818876,1.3071533193126582e-07,2.320914433409504,0.14079032180812417,-0.38611898559790414,-0.5864790821380237,336.0,67.0,117.0,161.0
89,frame_0071,0:13:05,1,frame_0071_00,interviewee,sad,0.6737168894211113,24.19883306019503,0.012642452955820588,8.62486488371282,0.014976645781197893,54.49246492936998,0.0032878377309968833,12.65292988138973,1.1498957907042586,-0.012233740589136177,-0.5480513429533792,336.0,61.0,113.0,158.0
90,frame_0072,0:13:15,1,frame_0072_00,interviewee,neutral,0.5326808476746144,15.339165350148997,0.0001610148029178764,0.14054166059444312,0.06240251613199807,31.780274616496243,0.0001859435198512024,52.67727092965072,1.003412547101377,-0.03366352653543834,-0.29840021831407215,324.0,63.0,115.0,160.0
91,frame_0073,0:13:25,2,frame_0073_00,interviewee,happy,0.741836341064639,0.00017208922145073302,1.1808313658476233e-10,2.1348242618124402e-09,99.98067021369934,0.018999648455064744,9.537684498520799e-12,0.0001601118128746748,0.0018654936262339067,0.6997897254527782,0.7997301591807169,477.0,72.0,50.0,72.0
92,frame_0073,0:13:25,2,frame_0073_01,interviewer,angry,0.7840827975218178,62.652061143640346,4.1684359938427503e-14,0.25505106088078383,1.9430387702313862e-05,34.346773287461595,1.2733123149628149e-11,2.746097720926864,0.7739506570598707,0.24031076715097707,-0.6461752186523844,122.0,53.0,58.0,87.0
93,frame_0074,0:13:35,1,frame_0074_00,interviewer,sad,0.78228029406953,17.901870608329773,1.231069270758862e-21,0.004335949779488146,5.709741524256937e-13,81.23412728309631,1.2008774868112116e-15,0.859666895121336,0.518116968357214,-0.2174949338339462,-0.6127438736555586,230.0,37.0,99.0,156.0
94,frame_0075,0:13:45,1,frame_0075_00,interviewer,sad,0.6440255872356385,0.009229235001839697,1.7980319095946756e-15,0.340970023535192,6.1179485089102315e-09,57.638537883758545,1.9179348051141104e-11,42.011263966560364,0.7021398171193864,-0.22811198591729773,-0.347941652039755,230.0,45.0,103.0,154.0
95,frame_0076,0:13:55,2,frame_0076_00,interviewee,sad,0.6699881599867415,0.005332443106453866,0.00034974536902154796,0.011718578753061593,0.469968281686306,99.46103096008301,9.290739910738921e-06,0.051588850328698754,0.03610257113621717,-0.3944391975965914,-0.5931164891358947,475.0,74.0,51.0,70.0
96,frame_0076,0:13:55,2,frame_0076_01,interviewer,angry,0.6825685242276647,98.41826576968839,3.501713407609552e-12,0.2734566479898515,9.93124486385966e-07,1.3057450138634428,1.3405894803548154e-10,0.002527625718993515,0.08874650698048552,0.5872008180515599,-0.6984030624134308,127.0,56.0,53.0,83.0
97,frame_0077,0:14:05,1,frame_0077_00,interviewer,sad,0.8219290453445701,0.01350116654066369,1.028342213355401e-18,8.254649490118027,6.002883851313008e-14,89.40960168838501,2.5730516350387644e-11,2.3222431540489197,0.39457095660548736,-0.29977485332326365,-0.5860800152366994,223.0,38.0,104.0,154.0
98,frame_0078,0:14:15,1,frame_0078_00,interviewee,sad,0.6010429655443711,17.455074191093445,0.0008587125194026157,0.09980350732803345,0.061870209174230695,41.373130679130554,0.00011942803439524141,41.009145975112915,1.0469478944166553,-0.05962682999261234,-0.37053369605851,336.0,62.0,116.0,163.0
99,frame_0079,0:14:25,2,frame_0079_00,interviewee,fear,0.710787465269683,0.11743559734895825,1.690429840550678e-06,50.0948965549469,0.00024006731109693646,44.23641264438629,0.00011828471997432644,5.550901219248772,0.875542519485059,0.17442587071140384,-0.566807522533082,481.0,75.0,52.0,72.0
100,frame_0079,0:14:25,2,frame_0079_01,interviewer,sad,0.7348659314926475,0.33483917359262705,6.564338581609337e-15,1.4779223129153252,6.767539653673715e-10,98.18335175514221,3.9963107095686496e-14,0.0038872414734214544,0.09976615443615384,-0.3803789157838682,-0.6003115186180794,137.0,48.0,57.0,82.0
101,frame_0080,0:14:35,2,frame_0080_00,interviewee,sad,0.6992832501568166,0.13573417218963238,0.005031754463268843,3.0645454374497607,0.5644173154184442,96.16502569138697,0.0001528141114889411,0.06508480098018933,0.18788844774179164,-0.35842664068605096,-0.5918468384797972,476.0,78.0,45.0,65.0
102,frame_0080,0:14:35,2,frame_0080_01,interviewer,fear,0.8282562322111732,20.313165150503497,2.0814830015175198e-09,79.55792789960768,0.0001582939073633506,0.12801029590394547,4.678175155797567e-06,0.0007245512324803902,0.5143427764993435,0.678273590505656,-0.620306500177205,133.0,63.0,54.0,81.0
103,frame_0081,0:14:45,1,frame_0081_00,interviewee,happy,0.6373610018987632,0.0005109552148496732,1.0381799586678397e-10,1.873266299023957e-09,97.96596169471741,0.005332018554327078,7.636535293009672e-08,2.028188481926918,0.09977827854527321,0.6857434701444408,0.7836921250534045,335.0,59.0,116.0,164.0
104,frame_0082,0:14:55,1,frame_0082_00,interviewee,sad,0.4457660956722573,5.591648817062378,3.01860936247067e-06,1.4060483314096928,1.4127265046681714e-05,90.42376279830933,4.124258268234371e-06,2.578515000641346,0.40656441991203596,-0.3183026790302456,-0.5901203001128629,340.0,62.0,114.0,156.0
