frame_index,frame_num,frame_timestamp,num_of_rois,roi_num,person_classified,emotion_classified,person_score,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob,entropy,arousal,valence,x,y,w,h
27,frame_0027,0:05:45,1,frame_0027_00,interviewee,neutral,0.7906186547475021,30.29049038887024,3.563752848378954e-07,0.3191303228959441,0.0005149844128027325,1.2470796704292297,0.0005884088750462979,68.14219951629639,0.6962974034595253,0.17899684914279199,-0.2214242216658671,291.0,118.0,91.0,129.0
28,frame_0028,0:05:55,1,frame_0028_00,interviewee,neutral,0.7750112909994769,17.845402657985687,1.810824823422763e-08,0.3425467759370804,0.00012671819149545627,0.5013731308281422,0.00017187436469612294,81.31037950515747,0.5218156805733384,0.10746701293274388,-0.12997963693025813,288.0,105.0,91.0,124.0
29,frame_0029,0:06:05,1,frame_0029_00,interviewee,sad,0.7813492914831062,28.329160809516907,1.7290060008723351e-09,0.047386158257722855,2.821837483679701e-05,54.10258769989014,2.985353908524502e-08,17.52084046602249,0.9984612324145942,-0.0461034850620159,-0.5232037429611957,299.0,111.0,93.0,128.0
30,frame_0030,0:06:15,1,frame_0030_00,interviewee,neutral,0.7688123310684929,24.774202677512488,2.532991896206853e-07,0.2233180250830084,0.002597431139702616,2.5135818140008226,3.0500090358789606e-05,72.48627215460206,0.6854301316881221,0.14017254176325103,-0.18981991810070567,294.0,116.0,96.0,127.0
31,frame_0031,0:06:25,1,frame_0031_00,interviewee,neutral,0.6738356102078802,2.8644977137446404,0.0001589689986758458,1.7866414040327072,0.6148588843643665,1.6543960198760033,0.012551927648019046,93.06689500808716,0.3408620863186992,0.027480796549923525,-0.035729742537148466,320.0,97.0,92.0,130.0
32,frame_0032,0:06:35,1,frame_0032_00,interviewee,neutral,0.8578187548468401,9.60149375209175,6.68056583237336e-07,0.3745694635179319,0.003128064968223831,2.43119313902814,0.00021019740304427343,87.58940622743405,0.45269409967350843,0.05052975623923513,-0.08401917124695678,298.0,115.0,93.0,129.0
33,frame_0033,0:06:45,1,frame_0033_00,interviewer,neutral,0.91117501362078,0.4273487044035616,5.049008734510743e-09,4.658939967092274,0.00032497616420881775,0.3171471835090031,0.00048719246654277,94.59575382445776,0.23707722395145525,0.0339142556500601,-0.032843415290595805,173.0,91.0,106.0,141.0
34,frame_0034,0:06:55,1,frame_0034_00,interviewee,neutral,0.8790659905271709,4.7684550285339355,1.1848718672879954e-07,6.938233971595764,0.0008772817636781838,0.5991025827825069,0.0007447096322721336,87.69258856773376,0.4762500262825299,0.07479405664610941,-0.07859320826277896,298.0,106.0,93.0,128.0
35,frame_0035,0:07:05,1,frame_0035_00,interviewee,angry,0.8428043051289769,76.41243934631348,1.6013123986524658e-11,0.013994879554957151,3.7883516768033587e-06,1.0542918927967548,1.5316947710175555e-07,22.519269585609436,0.5905224824627844,0.4543554604074441,-0.5412967651389254,297.0,104.0,91.0,128.0
36,frame_0036,0:07:15,1,frame_0036_00,interviewee,neutral,0.8640160835013521,4.769586771726608,1.0806169292720824e-07,13.51081132888794,1.6053162354978667e-06,23.962827026844025,3.19669737791628e-05,57.75673985481262,1.074975571662033,0.02734215912238807,-0.2582287975824849,315.0,108.0,93.0,125.0
37,frame_0037,0:07:25,1,frame_0037_00,interviewer,sad,1.0341319374824856,43.893102539407906,1.1814200985793364e-08,1.891332825561425,7.025692078801501e-07,47.29421469042126,2.1042267640107544e-07,6.921345660526078,0.9754370147578586,0.08742109289050082,-0.6023649964922064,189.0,119.0,92.0,137.0
38,frame_0038,0:07:35,1,frame_0038_00,interviewer,neutral,1.0591482570601718,0.0019511423741915375,1.622264780377663e-21,0.3568230642347374,6.390641869130601e-10,0.07082982178135644,2.8111667448575576e-09,99.57039353671036,0.02974485359051496,0.0022261490437256682,-0.0025795752963587225,181.0,95.0,105.0,151.0
39,frame_0039,0:07:45,1,frame_0039_00,interviewer,neutral,1.050163462675826,13.43502402305603,0.00010616541885610786,5.99948912858963,0.0029697766876779497,17.828473448753357,0.0007986011951288674,62.73314356803894,1.038836953387721,0.0513201699860815,-0.23698673416510016,197.0,105.0,104.0,144.0
40,frame_0040,0:07:55,1,frame_0040_00,interviewee,neutral,0.8885594411693057,0.7677669628868677,1.7057353880200703e-06,0.0016913455609428845,0.003895569039104896,8.37822904457027,1.4072029714247529e-06,90.84841554453466,0.33290321663821876,-0.028867189623929604,-0.05562273284001834,300.0,112.0,92.0,122.0
41,frame_0041,0:08:05,0,,,,,,,,,,,,,,,,,,
42,frame_0042,0:08:15,0,,,,,,,,,,,,,,,,,,
43,frame_0043,0:08:25,0,,,,,,,,,,,,,,,,,,
44,frame_0044,0:08:35,1,frame_0044_00,unknown,,,,,,,,,,,,,178.0,98.0,110.0,148.0
45,frame_0045,0:08:45,1,frame_0045_00,interviewer,neutral,1.0019151206247254,1.523318700492382,4.5643804996094935e-20,0.0023974751456989907,6.773054339603846e-11,2.613024227321148,5.286279091331822e-12,95.86126208305359,0.19974973262803714,-0.0012954023797940035,-0.026355761117684763,181.0,99.0,104.0,141.0
46,frame_0046,0:08:55,1,frame_0046_00,interviewee,neutral,0.7868807645664295,15.819086134433746,0.00026530699415161507,3.840230777859688,1.354388240724802,0.9195566177368164,0.10828969534486532,77.95818448066711,0.7197980144398202,0.128465736949488,-0.12802591975639643,303.0,89.0,95.0,125.0
47,frame_0047,0:09:05,1,frame_0047_00,interviewee,neutral,0.7868341391313537,9.937855448595014,6.13536966164191e-09,6.5371755681738595,2.255920882447782e-05,2.549026313366074,0.000523347338728937,80.97539430710043,0.6722400992128953,0.09519560112690051,-0.12407992560932679,306.0,102.0,92.0,127.0
48,frame_0048,0:09:15,1,frame_0048_00,interviewee,neutral,0.7814617763769766,17.261382476173786,3.519319490210589e-08,15.691221695615154,1.491999146564609e-05,1.9982186405789042,0.001335931835957698,65.04782825993468,0.951919986410313,0.20542476416424066,-0.22696085650945766,306.0,96.0,90.0,123.0
49,frame_0049,0:09:25,1,frame_0049_00,interviewee,neutral,0.8176183152335255,39.663609862327576,1.6099372945888035e-07,3.752196580171585,4.339176484791096e-05,0.4210633225739002,0.0006404884516086895,56.16244673728943,0.8370910644256649,0.26256821007781894,-0.30268192049179676,298.0,100.0,91.0,124.0
50,frame_0050,0:09:35,1,frame_0050_00,interviewer,neutral,0.9177717419482039,0.030596595024690032,5.690508370640108e-13,2.7591845020651817,6.527767215658287e-07,11.038408428430557,1.0287028118227681e-06,86.17180585861206,0.4730476929151983,-0.02465574983005657,-0.08299972441112623,194.0,110.0,97.0,131.0
51,frame_0051,0:09:45,1,frame_0051_00,interviewer,sad,1.0587089332543407,0.11096334783360362,1.1007598166301591e-07,7.438437640666962,7.821191694290519e-07,90.20237326622009,1.1565637692001474e-05,2.248215675354004,0.37917238364437533,-0.30807455116304644,-0.5866215571271852,184.0,121.0,104.0,145.0
52,frame_0052,0:09:55,1,frame_0052_00,interviewer,neutral,1.0966168465845758,43.138521909713745,1.3397954035099247e-05,0.12207047548145056,0.006160650082165375,5.252425000071526,0.13412052066996694,51.34668946266174,0.8773711687471408,0.23979205369616355,-0.33363095272365506,161.0,132.0,106.0,143.0
53,frame_0053,0:10:05,1,frame_0053_00,interviewee,neutral,0.7676930121838648,13.49349170923233,1.256793513704224e-06,1.6757449135184288,0.0029160511985537596,0.47050858847796917,0.006746734288753942,84.35059189796448,0.5085120126144871,0.09088352029919153,-0.10728165642741586,298.0,105.0,92.0,128.0
54,frame_0054,0:10:15,1,frame_0054_00,interviewee,neutral,0.8734306748037646,11.051924526691437,1.0200377209557132e-07,1.266684103757143,0.0003877960352838272,0.7098823320120573,0.0007414367701130686,86.97038292884827,0.4554369297334107,0.07234745293081958,-0.08921680290011894,323.0,111.0,93.0,129.0
55,frame_0055,0:10:25,1,frame_0055_00,interviewee,neutral,0.8496389650297625,4.3356359004974365,7.651895828075794e-06,3.652309998869896,0.006594180740648881,9.368201345205307,0.015198854089248925,82.62205123901367,0.6384672286661732,0.014274953067838684,-0.10835902406892188,312.0,98.0,94.0,123.0
56,frame_0056,0:10:35,1,frame_0056_00,interviewer,neutral,0.9523383209980242,0.00010312285304873384,1.7459308925023537e-19,0.4779974568483182,3.8090468483445896e-10,0.36804058785475346,5.207983554637004e-08,99.15385832236508,0.05460836318433967,0.0018744390029425228,-0.005076949916823192,193.0,107.0,104.0,146.0
57,frame_0057,0:10:45,1,frame_0057_00,interviewee,neutral,0.7879481694812166,1.7682689364712796,2.555430508525836e-06,16.39297106224126,0.004299050744286969,2.97780706601185,0.005329915028870629,78.8513230592801,0.6607419396182741,0.11352192313220157,-0.1285468571467614,329.0,96.0,92.0,122.0
58,frame_0058,0:10:55,1,frame_0058_00,interviewer,angry,1.1107950988214497,99.65003728866577,8.138988615014053e-10,0.0038515870983246714,9.097311703953892e-06,0.3387564094737172,8.881751445422026e-08,0.0073430877819191664,0.02385271824768795,0.5965722235979516,-0.6996058358720262,226.0,136.0,96.0,124.0
59,frame_0059,0:11:05,1,frame_0059_00,interviewee,neutral,0.8466436126261504,0.2563230926170945,3.5472742521136524e-07,0.04472294240258634,0.011285230721114203,7.055862993001938,2.7456394491309766e-05,92.6317811012268,0.2777440230865583,-0.026293235489101074,-0.0443073880724919,285.0,116.0,93.0,126.0
60,frame_0060,0:11:15,1,frame_0060_00,interviewee,sad,0.902011856295064,9.037196429800774,5.354368379185085e-07,0.017852815990410952,0.2091847950479266,88.53359154066989,1.4131828994453413e-05,2.202156503627092,0.42353910813338863,-0.2983218096456641,-0.5928955100089257,330.0,130.0,97.0,121.0
61,frame_0061,0:11:25,1,frame_0061_00,interviewer,neutral,0.9317117261689561,2.388444170355797,2.925051043392579e-10,4.014688357710838,8.540487428376764e-07,14.962147176265717,2.2369773589048236e-06,78.63471508026123,0.6915102536122049,-0.01741508130391464,-0.13058010661809807,206.0,112.0,102.0,144.0
62,frame_0062,0:11:35,1,frame_0062_00,interviewer,neutral,1.025681258865434,0.09532083058729768,5.322375199208739e-15,0.1110477838665247,2.6059596702765475e-07,19.1413551568985,5.7304622852472065e-09,80.6522786617279,0.5040735313140241,-0.07521615928698905,-0.11618166135101167,209.0,112.0,103.0,147.0
63,frame_0063,0:11:45,1,frame_0063_00,interviewer,neutral,0.9333514579521591,0.010436693992232904,1.5106618209065673e-14,0.8318486623466015,8.803777845622918e-09,24.02736395597458,1.5133917730114632e-08,75.1303493976593,0.598252879463445,-0.09022389484082087,-0.14922833243690692,220.0,119.0,96.0,130.0
64,frame_0064,0:11:55,1,frame_0064_00,interviewee,angry,0.8174025035175954,87.57022171375493,1.8561774794188367e-11,0.36422387080206026,2.1575330059605075e-07,0.2471300478720608,3.908493506986305e-07,11.818414262722223,0.4039018613020044,0.5269823818237794,-0.6166596722190353,311.0,101.0,94.0,126.0
65,frame_0065,0:12:05,1,frame_0065_00,interviewee,neutral,0.7048540326953324,2.515130676329136,4.3293827520934393e-13,0.013996496272739023,2.9681561652949995e-07,37.64224350452423,1.547860971340409e-09,59.828633069992065,0.7689827229120266,-0.13538021239611944,-0.24354335235837243,291.0,110.0,91.0,132.0
66,frame_0066,0:12:15,1,frame_0066_00,interviewee,neutral,0.8025497158892274,35.58069467544556,1.2384754333183423e-08,0.10312494123354554,0.0002663130771907163,0.8760727010667324,4.982359413929771e-06,63.43984007835388,0.7050106462082713,0.21070365592461113,-0.25493789823455865,306.0,109.0,94.0,126.0
67,frame_0067,0:12:25,1,frame_0067_00,interviewer,sad,0.9645565178266485,1.455466728657484,6.64018751095341e-07,13.22811245918274,1.7835191101767123e-06,79.2223334312439,1.4873626241751481e-05,6.094072386622429,0.6841699364398782,-0.21555961267305163,-0.5648908733286355,205.0,126.0,97.0,131.0
68,frame_0068,0:12:35,1,frame_0068_00,interviewee,neutral,0.7839321420894049,18.171992897987366,2.7338830932421843e-05,4.461275413632393,0.0035853412555297837,11.171872913837433,0.004905274909106083,66.1863386631012,0.9674869593279605,0.09563781523255552,-0.22095472779286635,306.0,99.0,90.0,124.0
69,frame_0069,0:12:45,1,frame_0069_00,interviewee,angry,0.6605091204021153,62.519097328186035,1.0171761211097419e-06,2.6184910908341408,0.09137526503764093,0.15180872287601233,1.4263587072491646,33.19287300109863,0.8319623990612989,0.4048872862782363,-0.4478190503504982,296.0,108.0,93.0,128.0
70,frame_0070,0:12:55,1,frame_0070_00,interviewee,neutral,0.7432756300568846,4.290406778454781,5.160536060977439e-10,1.9452737644314766,4.230709578223468e-05,7.160872220993042,1.3723740721616196e-05,86.60339117050171,0.5251053341864644,0.01071627407892126,-0.0846693300136138,328.0,104.0,91.0,126.0
71,frame_0071,0:13:05,1,frame_0071_00,interviewee,angry,0.8136633408260077,51.159870624542236,7.244749877864231e-13,0.003614492015913129,9.104562936901317e-09,8.475905656814575,4.315388324460656e-10,40.3606116771698,0.9186294002480166,0.2730809026312929,-0.4089962151902209,301.0,120.0,93.0,129.0
72,frame_0072,0:13:15,1,frame_0072_00,interviewer,neutral,0.99421858637892,1.1722391937362187,1.049415117662944e-14,5.4789199505948964,1.3742032762320036e-08,0.1307292880801008,8.082805433723e-06,93.21810522295299,0.2853898495367956,0.044863022422898906,-0.04186353734704559,201.0,108.0,95.0,131.0
73,frame_0073,0:13:25,1,frame_0073_00,interviewer,neutral,0.96393434037186,0.09751029430765876,8.409055434848765e-10,0.35238212896053445,6.308777192432177e-07,8.362051592820693,2.729992295413052e-08,91.18805632733627,0.318282838985537,-0.03039646506564695,-0.05296916924050587,209.0,148.0,98.0,124.0
74,frame_0074,0:13:35,1,frame_0074_00,interviewee,sad,0.8410235956443055,0.9794753281146679,1.6332301370955435e-05,2.0993322773971888,0.0019760031673274055,93.25299778616402,6.954406591401476e-06,3.6661998082637557,0.31298219792906484,-0.35242587657985963,-0.5789545861613146,280.0,107.0,87.0,131.0
75,frame_0075,0:13:45,2,frame_0075_00,interviewer,fear,0.917125234740689,0.2274894155561924,1.6001434552381788e-09,63.9437735080719,1.5568073763461143e-05,28.256356716156006,9.632920949798063e-06,7.572358101606369,0.8523191341332563,0.33594611022990073,-0.5547930441891878,138.0,146.0,38.0,55.0
76,frame_0075,0:13:45,2,frame_0075_01,interviewee,angry,0.9102043378303026,51.5463650226593,4.465317715585115e-06,2.703096531331539,0.0007254585398186464,12.553535401821136,0.0033621116017457098,33.19291174411774,1.066196994393703,0.2780177127465379,-0.4523451259000297,457.0,126.0,38.0,53.0
77,frame_0076,0:13:55,1,frame_0076_00,interviewee,neutral,0.911890569168685,8.950867503881454,2.1075685641136488e-07,0.0019266315575805493,0.006805314478697255,16.15137755870819,6.094079019192122e-07,74.8890221118927,0.7279018073797425,-0.010839176081756314,-0.15952145419060162,313.0,123.0,94.0,126.0
78,frame_0077,0:14:05,1,frame_0077_00,interviewer,neutral,1.1665514244958248,0.09033149690367281,2.7010158432788645e-10,11.347325891256332,9.737353978689356e-09,14.562216401100159,0.0006671863502560882,73.99945855140686,0.7567479888638783,0.021729742175589557,-0.1560869054110555,221.0,113.0,99.0,124.0
79,frame_0078,0:14:15,1,frame_0078_00,interviewee,neutral,0.8853007048329256,42.67283380031586,1.1095469432120808e-06,1.6333503648638725,0.015322628314606845,0.38071719463914633,0.004158797310083173,55.29361963272095,0.7812064996092539,0.2660881186827094,-0.31065503351030055,330.0,115.0,93.0,128.0
80,frame_0079,0:14:25,1,frame_0079_00,interviewee,neutral,0.7896536017879665,22.77140792949105,4.7628296449151576e-11,0.07415971765998391,3.547241410737205e-07,12.125352069693557,1.0995758547393448e-07,65.02907693039454,0.8779576864064482,0.08864616068466452,-0.2325969229532685,315.0,108.0,92.0,128.0
81,frame_0080,0:14:35,1,frame_0080_00,interviewee,sad,0.7484730174254588,0.03281613076127355,2.74095109626248e-06,0.04472379198979837,0.00013442161963162587,99.64383242391541,2.6383345970654285e-07,0.2784889357381425,0.02604084180289898,-0.39806441508230705,-0.598359992969127,286.0,108.0,87.0,126.0
82,frame_0081,0:14:45,1,frame_0081_00,interviewee,neutral,0.914694138407361,0.22083820228804363,2.4126180270549957e-07,0.0007597151123160889,0.12370217164693306,4.036839919497962,1.1062963471906527e-05,95.61784837352326,0.19429642712768283,-0.013951008029455658,-0.024781805287481237,320.0,121.0,92.0,125.0
83,frame_0082,0:14:55,1,frame_0082_00,interviewee,neutral,0.9193553598096798,0.9071748313113946,1.7639066370856067e-06,0.00047380038363460875,24.580383275770146,14.13303399878943,2.2096651160269293e-05,60.37891270988659,0.968804373645866,0.1209770945907163,0.10549187163120122,322.0,126.0,96.0,124.0
84,frame_0083,0:15:05,1,frame_0083_00,interviewer,neutral,0.946842952504474,1.2330994009971619,1.778504843397144e-08,16.64472371339798,6.0910871013675205e-06,7.717502862215042,0.0001277731939808291,74.40453767776489,0.7703507646695059,0.09304271582742533,-0.15480449556368087,217.0,103.0,104.0,141.0
85,frame_0084,0:15:15,1,frame_0084_00,interviewee,neutral,0.8869802227495824,0.31748426553049497,1.886857483449496e-12,1.679868710386357e-07,0.0003360653917763893,0.6927414902756822,1.0394970726270663e-11,98.9894331706246,0.06280501817306795,-0.0008637067341804068,-0.006376151285126202,347.0,118.0,100.0,122.0
86,frame_0085,0:15:25,1,frame_0085_00,interviewee,angry,0.874391652872433,42.76132967933063,7.873618179195725e-09,0.01777263612030314,8.466378303905788e-05,26.635047598475506,3.236511117424029e-07,30.585765172747948,1.0795156334560216,0.15015279139423487,-0.45924555061313577,302.0,108.0,89.0,130.0
87,frame_0086,0:15:35,1,frame_0086_00,interviewer,neutral,0.8415019910480618,0.4446578742155879,2.9048860649247457e-05,15.623569860883935,6.442066304930008,7.7656263429673125,0.02615158466846015,69.6979009745003,0.9429961695759221,0.1262741948580515,-0.09180684890652722,218.0,95.0,105.0,138.0
88,frame_0087,0:15:45,1,frame_0087_00,interviewee,neutral,0.7790689008521166,2.6056138798594475,4.289807658403033e-10,0.003694300539791584,0.0004797915153176291,23.496119678020477,1.556270945446414e-08,73.8940954208374,0.6593353097088815,-0.07832157666275086,-0.15923434263900724,281.0,110.0,90.0,130.0
89,frame_0088,0:15:55,1,frame_0088_00,interviewee,fear,0.8786472421738758,0.07418082095682621,4.57543691823048e-06,71.36340141296387,0.03513736883178353,7.911085337400436,0.20798835903406143,20.408207178115845,0.7867856208774783,0.4702544356472919,-0.47505316589015156,329.0,91.0,91.0,119.0
90,frame_0089,0:16:05,1,frame_0089_00,interviewee,angry,0.8111708482231604,66.56031012535095,2.104182383888542e-07,1.9031597301363945,0.0004365536824479932,13.347344100475311,1.1169209557237991e-05,18.18874180316925,0.9251927150716017,0.35929774832186756,-0.5574216582277567,317.0,102.0,91.0,129.0
91,frame_0090,0:16:15,1,frame_0090_00,interviewee,sad,0.8232721809157472,0.3189838681509416,1.505139991316393e-08,0.5648095963036773,0.0001444176604896309,87.60846183350455,1.4838142266678453e-06,11.507603466963975,0.41230379900032094,-0.3445652541116954,-0.5312713544847248,294.0,108.0,89.0,128.0
92,frame_0091,0:16:25,1,frame_0091_00,interviewee,neutral,0.8258968945580595,11.145196855068207,3.852164143225423e-08,2.7664141729474068,0.0006519329417642439,12.630566954612732,3.161753454605787e-05,73.45713376998901,0.8317992451624661,0.0357186291090238,-0.17039292308681747,320.0,103.0,89.0,124.0
93,frame_0092,0:16:35,1,frame_0092_00,interviewer,neutral,0.9358441156880694,0.03771483448566979,1.580781432609797e-10,30.88568676880756,9.760704502373246e-06,7.0507972477916185,9.721459242235955e-05,62.02569460562532,0.8490942248275765,0.18822375343954556,-0.22788244099809557,221.0,102.0,103.0,143.0
94,frame_0093,0:16:45,1,frame_0093_00,interviewer,sad,0.9415081579106678,3.502282500267029,4.1929202087981123e-16,0.28063866775482893,8.331640363517731e-12,73.45741987228394,3.722062331197769e-12,22.759661078453064,0.6973518246711998,-0.2708515138131617,-0.46694432874202024,223.0,133.0,96.0,123.0
95,frame_0094,0:16:55,1,frame_0094_00,interviewee,neutral,0.816405988181303,0.8050437085330486,4.895794880610538e-07,0.005689651516149752,0.012321767280809581,3.162725269794464,4.924999075228698e-06,96.01421356201172,0.18877058616426157,-0.007694518027669785,-0.02454720507640866,327.0,109.0,91.0,127.0
96,frame_0095,0:17:05,1,frame_0095_00,interviewee,sad,0.9773390543025321,13.682367723129255,7.366724487642983e-05,0.176357162452171,3.107893279665308,74.74739401026929,0.0004469369553503023,8.28547154578397,0.8152001446753567,-0.19390182011010185,-0.5204546627838037,356.0,133.0,99.0,122.0
97,frame_0096,0:17:15,1,frame_0096_00,interviewer,neutral,0.766229325320007,21.595272421836853,5.941961589428502e-06,0.024123901675920933,0.002566451621532906,7.870759814977646,4.038211045553908e-05,70.50723433494568,0.7797444077723903,0.0982757686269611,-0.19851555770509638,198.0,92.0,103.0,146.0
98,frame_0097,0:17:25,1,frame_0097_00,interviewee,angry,0.7653149595745548,83.82055759429932,3.8169381544328473e-08,0.4957908298820257,0.0004903565695713041,0.5305152386426926,0.000370526890947076,15.152278542518616,0.4880737993621933,0.5042782172460221,-0.5928963348783088,333.0,99.0,92.0,128.0
99,frame_0098,0:17:35,1,frame_0098_00,interviewee,angry,0.9147390876196345,93.89325307527221,4.261842220922656e-08,0.025869356059727795,4.750353921407067e-06,1.8617065980084655,1.186541317870109e-06,4.219165574808786,0.26902493807318695,0.5560938204246808,-0.6685781848006469,321.0,100.0,91.0,125.0
100,frame_0099,0:17:45,1,frame_0099_00,interviewee,neutral,0.7560761382852952,18.378151953220367,2.7462707663516994e-06,4.702997580170631,0.0014257409020501655,0.8025153540074825,0.02021604304900393,76.09469294548035,0.7035828863597443,0.14015155013400538,-0.16158789040209418,316.0,108.0,93.0,126.0
